transaction_id,user_id,approved_at,merchant_name,amount,category,subcategory,payment_method,status,is_recurring
C03202602031,U1003,2026-02-18T20:21:00,DeliveryY,18487,food,delivery,credit_card,approved,false
C05202602014,U1005,2026-02-18T20:26:00,Cabin Hotel,125570,travel,hotel,credit_card,approved,false
C07202602007,U1007,2026-02-18T20:51:00,Online Class,29353,education,course,credit_card,approved,false
C02202602004,U1002,2026-02-18T20:56:00,DeliveryX,22835,food,delivery,credit_card,approved,false
C06202602027,U1006,2026-02-18T21:24:00,Coupang,81657,shopping,ecommerce,credit_card,approved,false
C06202602036,U1006,2026-02-18T21:30:00,Coupang,38714,shopping,ecommerce,credit_card,approved,false
C202602009,U1001,2026-02-18T21:47:00,Yogiyo,28400,food,delivery,credit_card,approved,false
C07202602010,U1007,2026-02-18T21:51:00,DeliveryY,20165,food,delivery,credit_card,approved,false
C08202602022,U1008,2026-02-18T22:51:00,Taxi Go,16254,transport,taxi,credit_card,approved,false
C02202602018,U1002,2026-02-19T08:40:00,Cafe Nova,5672,food,cafe,credit_card,approved,false
C04202602052,U1004,2026-02-19T08:52:00,Cafe Lane,6583,food,cafe,credit_card,approved,false
C08202602014,U1008,2026-02-19T09:05:00,Office Cafe,5262,food,cafe,credit_card,approved,false
C03202602008,U1003,2026-02-19T10:18:00,Campus Cafe,5020,food,cafe,credit_card,approved,false
C04202602040,U1004,2026-02-19T10:29:00,Kid Academy,180000,education,academy,credit_card,approved,false
C06202602049,U1006,2026-02-19T13:26:00,Subway,10232,food,fastfood,credit_card,approved,false
C02202602005,U1002,2026-02-19T18:46:00,Market One,24850,food,groceries,credit_card,approved,false
C04202602043,U1004,2026-02-19T18:47:00,Family Mart,43401,food,groceries,credit_card,approved,false
C02202602015,U1002,2026-02-19T20:10:00,DeliveryX,27944,food,delivery,credit_card,approved,false
C07202602006,U1007,2026-02-19T20:51:00,Online Class,56012,education,course,credit_card,approved,false
C08202602036,U1008,2026-02-19T23:12:00,Night Delivery,29924,food,delivery,credit_card,approved,false
C07202602025,U1007,2026-02-20T08:21:00,Cafe Lane,6305,food,cafe,credit_card,approved,false
C06202602043,U1006,2026-02-20T09:15:00,Office Cafe,5596,food,cafe,credit_card,approved,false
C05202602036,U1005,2026-02-20T11:38:00,Brunch Atelier,25324,food,dining,credit_card,approved,false
C202602010,U1001,2026-02-20T13:05:00,Daiso,8300,shopping,living,credit_card,approved,false
C02202602027,U1002,2026-02-20T13:32:00,Home Depot,20224,shopping,home,credit_card,approved,false
C05202602029,U1005,2026-02-20T19:35:00,DeliveryX,23426,food,delivery,credit_card,approved,false
C02202602017,U1002,2026-02-20T20:15:00,DeliveryX,22664,food,delivery,credit_card,approved,false
C08202602058,U1008,2026-02-20T21:19:00,Night Delivery,23327,food,delivery,credit_card,approved,false
C06202602048,U1006,2026-02-20T23:15:00,Game Box,39296,leisure,gaming,credit_card,approved,false
C04202602024,U1004,2026-02-21T07:10:00,Fuel Max,65094,transport,fuel,credit_card,approved,false
C07202602037,U1007,2026-02-21T08:27:00,Cafe Lane,4754,food,cafe,credit_card,approved,false
C05202602011,U1005,2026-02-21T10:05:00,Cafe Nova,7292,food,cafe,credit_card,approved,false
C05202602043,U1005,2026-02-21T11:12:00,Brunch Atelier,27763,food,dining,credit_card,approved,false
C03202602025,U1003,2026-02-21T12:14:00,Green Market,13099,food,groceries,credit_card,approved,false
C06202602002,U1006,2026-02-21T19:30:00,Electro Mart,24367,shopping,electronics,credit_card,approved,false
C04202602038,U1004,2026-02-21T19:57:00,Family Mart,41214,food,groceries,credit_card,approved,false
C02202602021,U1002,2026-02-21T20:22:00,DeliveryX,16065,food,delivery,credit_card,approved,false
C08202602027,U1008,2026-02-21T20:51:00,Coupang,38652,shopping,ecommerce,credit_card,approved,false
C06202602052,U1006,2026-02-22T07:10:00,Fuel Max,66021,transport,fuel,credit_card,approved,false
C06202602024,U1006,2026-02-22T08:07:00,Office Cafe,4505,food,cafe,credit_card,approved,false
C04202602035,U1004,2026-02-22T08:28:00,Cafe Lane,9517,food,cafe,credit_card,approved,false
C08202602021,U1008,2026-02-22T08:50:00,Office Cafe,6811,food,cafe,credit_card,approved,false
C202602011,U1001,2026-02-22T09:12:00,GS25 Gangnam,5400,food,convenience_store,credit_card,approved,false
C02202602016,U1002,2026-02-22T09:22:00,Cafe Nova,8096,food,cafe,credit_card,approved,false
C08202602010,U1008,2026-02-22T10:06:00,Office Cafe,3223,food,cafe,credit_card,approved,false
C07202602017,U1007,2026-02-22T11:44:00,Clinic Care,21966,health,medical,credit_card,approved,false
C06202602006,U1006,2026-02-22T12:03:00,Subway,8252,food,fastfood,credit_card,approved,false
C03202602001,U1003,2026-02-22T12:24:00,Green Market,21542,food,groceries,credit_card,approved,false
C03202602017,U1003,2026-02-22T18:09:00,Book Mart,18816,shopping,book,credit_card,approved,false
C07202602022,U1007,2026-02-22T18:52:00,Local Market,21642,food,groceries,credit_card,approved,false
C02202602023,U1002,2026-02-22T19:37:00,DeliveryX,22646,food,delivery,credit_card,approved,false
C04202602031,U1004,2026-02-22T20:45:00,Department Store,61148,shopping,fashion,credit_card,approved,false
C06202602005,U1006,2026-02-22T23:29:00,Game Box,29168,leisure,gaming,credit_card,approved,false
C08202602009,U1008,2026-02-22T23:41:00,Taxi Go,16088,transport,taxi,credit_card,approved,false
C07202602027,U1007,2026-02-23T08:50:00,Cafe Lane,6600,food,cafe,credit_card,approved,false
C06202602015,U1006,2026-02-23T09:53:00,Office Cafe,4330,food,cafe,credit_card,approved,false
C02202602007,U1002,2026-02-23T11:22:00,Market One,15245,food,groceries,credit_card,approved,false
C05202602023,U1005,2026-02-23T13:04:00,Brunch Atelier,30861,food,dining,credit_card,approved,false
C04202602054,U1004,2026-02-23T15:07:00,Department Store,108212,shopping,fashion,credit_card,approved,false
C04202602046,U1004,2026-02-23T15:31:00,Department Store,114612,shopping,fashion,credit_card,approved,false
C03202602024,U1003,2026-02-23T18:21:00,Bus Fare,1663,transport,public_transit,credit_card,approved,false
C07202602039,U1007,2026-02-23T18:31:00,Local Market,17851,food,groceries,credit_card,approved,false
C07202602002,U1007,2026-02-23T20:19:00,Streaming Co,17000,subscription,ott,credit_card,approved,true
C06202602040,U1006,2026-02-23T20:49:00,Game Box,54690,leisure,gaming,credit_card,approved,false
C08202602013,U1008,2026-02-23T23:04:00,Bar 45,34783,leisure,bar,credit_card,approved,false
C02202602022,U1002,2026-02-24T08:39:00,Cafe Nova,8261,food,cafe,credit_card,approved,false
C02202602036,U1002,2026-02-24T11:48:00,Market One,16563,food,groceries,credit_card,approved,false
C03202602021,U1003,2026-02-24T13:10:00,Book Mart,16827,shopping,book,credit_card,approved,false
C05202602040,U1005,2026-02-24T14:14:00,Canvas Market,26318,shopping,living,credit_card,approved,false
C04202602012,U1004,2026-02-24T18:09:00,Family Mart,21269,food,groceries,credit_card,approved,false
C03202602023,U1003,2026-02-24T18:41:00,Green Market,13600,food,groceries,credit_card,approved,false
C07202602023,U1007,2026-02-24T19:49:00,Book Mart,11030,shopping,book,credit_card,approved,false
C02202602019,U1002,2026-02-24T20:06:00,Style Shop,40062,shopping,fashion,credit_card,approved,false
C06202602018,U1006,2026-02-24T21:08:00,Coupang,61873,shopping,ecommerce,credit_card,approved,false
C08202602030,U1008,2026-02-24T22:39:00,Taxi Go,10941,transport,taxi,credit_card,approved,false
C04202602018,U1004,2026-02-25T07:43:00,Fuel Max,56902,transport,fuel,credit_card,approved,false
C06202602037,U1006,2026-02-25T08:10:00,Office Cafe,3629,food,cafe,credit_card,approved,false
C02202602029,U1002,2026-02-25T08:27:00,Cafe Nova,8863,food,cafe,credit_card,approved,false
C03202602022,U1003,2026-02-25T12:40:00,Green Market,24983,food,groceries,credit_card,approved,false
C06202602012,U1006,2026-02-25T12:42:00,Subway,8726,food,fastfood,credit_card,approved,false
C07202602001,U1007,2026-02-25T13:15:00,School Lunch,7512,food,fastfood,credit_card,approved,false
C06202602008,U1006,2026-02-25T13:24:00,Subway,10621,food,fastfood,credit_card,approved,false
C02202602009,U1002,2026-02-25T13:45:00,Home Depot,46845,shopping,home,credit_card,approved,false
C05202602020,U1005,2026-02-25T14:10:00,Canvas Market,27103,shopping,living,credit_card,approved,false
C07202602003,U1007,2026-02-25T17:17:00,Book Mart,9753,shopping,book,credit_card,approved,false
C03202602006,U1003,2026-02-25T18:27:00,Bus Fare,1730,transport,public_transit,credit_card,approved,false
C03202602014,U1003,2026-02-25T19:31:00,Design Store,24614,shopping,fashion,credit_card,approved,false
C05202602025,U1005,2026-02-25T19:33:00,DeliveryX,14080,food,delivery,credit_card,approved,false
C02202602028,U1002,2026-02-25T19:58:00,DeliveryX,18795,food,delivery,credit_card,approved,false
C04202602030,U1004,2026-02-25T20:07:00,Steak House,42956,food,dining,credit_card,approved,false
C08202602037,U1008,2026-02-25T21:07:00,Night Delivery,34593,food,delivery,credit_card,approved,false
C06202602023,U1006,2026-02-25T21:57:00,Coupang,55254,shopping,ecommerce,credit_card,approved,false
C202602012,U1001,2026-02-26T01:18:00,Luxury Watch Store,890000,shopping,luxury,credit_card,approved,false
C04202602044,U1004,2026-02-26T08:13:00,Fuel Max,95300,transport,fuel,credit_card,approved,false
C02202602020,U1002,2026-02-26T09:45:00,Cafe Nova,5002,food,cafe,credit_card,approved,false
C03202602027,U1003,2026-02-26T12:25:00,Green Market,16639,food,groceries,credit_card,approved,false
C07202602018,U1007,2026-02-26T17:21:00,Book Mart,25587,shopping,book,credit_card,approved,false
C05202602018,U1005,2026-02-26T19:18:00,DeliveryX,14465,food,delivery,credit_card,approved,false
C08202602020,U1008,2026-02-26T20:13:00,Coupang,81619,shopping,ecommerce,credit_card,approved,false
C08202602047,U1008,2026-02-26T22:31:00,Taxi Go,12114,transport,taxi,credit_card,approved,false
C06202602020,U1006,2026-02-27T08:29:00,Fuel Max,54293,transport,fuel,credit_card,approved,false
C04202602022,U1004,2026-02-27T08:37:00,Fuel Max,74370,transport,fuel,credit_card,approved,false
C08202602007,U1008,2026-02-27T09:16:00,Office Cafe,4187,food,cafe,credit_card,approved,false
C06202602026,U1006,2026-02-27T12:22:00,Subway,8625,food,fastfood,credit_card,approved,false
C05202602041,U1005,2026-02-27T14:30:00,Canvas Market,45649,shopping,living,credit_card,approved,false
C07202602048,U1007,2026-02-27T19:30:00,Local Market,20913,food,groceries,credit_card,approved,false
C07202602021,U1007,2026-02-27T19:39:00,Local Market,13734,food,groceries,credit_card,approved,false
C07202602026,U1007,2026-02-27T19:44:00,Local Market,22320,food,groceries,credit_card,approved,false
C08202602039,U1008,2026-02-27T20:52:00,Coupang,20392,shopping,ecommerce,credit_card,approved,false
C04202602033,U1004,2026-02-27T21:05:00,Cinema Box,16118,leisure,movie,credit_card,approved,false
C08202602040,U1008,2026-02-27T22:52:00,Taxi Go,23028,transport,taxi,credit_card,approved,false
C08202602001,U1008,2026-02-27T23:30:00,Bar 45,35287,leisure,bar,credit_card,approved,false
C04202602037,U1004,2026-02-28T07:35:00,Fuel Max,95748,transport,fuel,credit_card,approved,false
C08202602024,U1008,2026-02-28T08:31:00,Convenience Hub,5454,food,convenience_store,credit_card,approved,false
C03202602013,U1003,2026-02-28T08:42:00,Bus Fare,1411,transport,public_transit,credit_card,approved,false
C05202602013,U1005,2026-02-28T09:57:00,Cafe Nova,8816,food,cafe,credit_card,approved,false
C08202602028,U1008,2026-02-28T10:23:00,Office Cafe,4259,food,cafe,credit_card,approved,false
C07202602016,U1007,2026-02-28T12:20:00,School Lunch,9275,food,fastfood,credit_card,approved,false
C05202602030,U1005,2026-02-28T17:22:00,Photo Lab,38481,leisure,hobby,credit_card,approved,false
C04202602045,U1004,2026-02-28T19:53:00,Family Mart,41895,food,groceries,credit_card,approved,false
C06202602045,U1006,2026-02-28T20:08:00,Game Box,20608,leisure,gaming,credit_card,approved,false
C04202602026,U1004,2026-02-28T20:23:00,Department Store,122206,shopping,fashion,credit_card,approved,false
C06202602033,U1006,2026-02-28T20:43:00,DeliveryX,18921,food,delivery,credit_card,approved,false
C05202602031,U1005,2026-02-28T20:51:00,Style Shop,60645,shopping,fashion,credit_card,approved,false
C04202602011,U1004,2026-02-28T20:57:00,Department Store,113603,shopping,fashion,credit_card,approved,false
C06202602047,U1006,2026-02-28T21:10:00,Coupang,24655,shopping,ecommerce,credit_card,approved,false
C07202602047,U1007,2026-02-28T21:27:00,DeliveryY,21734,food,delivery,credit_card,approved,false
C08202602050,U1008,2026-02-28T23:05:00,Bar 45,55382,leisure,bar,credit_card,approved,false
C08202602012,U1008,2026-02-28T23:06:00,Taxi Go,10262,transport,taxi,credit_card,approved,false
C02202602033,U1002,2026-02-28T23:10:00,Taxi Go,19490,transport,taxi,credit_card,approved,false
C03202603034,U1003,2026-03-01T08:22:00,Bus Fare,1725,transport,public_transit,credit_card,approved,false
C06202603008,U1006,2026-03-01T08:24:00,Office Cafe,6333,food,cafe,credit_card,approved,false
C04202603028,U1004,2026-03-01T08:27:00,Cafe Lane,5430,food,cafe,credit_card,approved,false
C03202603033,U1003,2026-03-01T09:34:00,Breakfast House,9640,food,fastfood,credit_card,approved,false
C06202603046,U1006,2026-03-01T09:38:00,Office Cafe,6485,food,cafe,credit_card,approved,false
C03202603003,U1003,2026-03-01T12:00:00,Green Market,20590,food,groceries,credit_card,approved,false
C202603001,U1001,2026-03-01T12:18:00,Coupang,39100,shopping,ecommerce,credit_card,approved,false
C04202603008,U1004,2026-03-01T15:09:00,Cafe Lane,9717,food,cafe,credit_card,approved,false
C04202603032,U1004,2026-03-01T18:36:00,Family Mart,19446,food,groceries,credit_card,approved,false
C02202603023,U1002,2026-03-01T18:38:00,Market One,26195,food,groceries,credit_card,approved,false
C04202603050,U1004,2026-03-01T18:54:00,Family Mart,31408,food,groceries,credit_card,approved,false
C05202603049,U1005,2026-03-01T19:53:00,Photo Lab,50737,leisure,hobby,credit_card,approved,false
C04202603001,U1004,2026-03-02T07:51:00,Gym Pro,69000,health,fitness,credit_card,approved,false
C202603002,U1001,2026-03-02T08:16:00,Cafe A,6300,food,cafe,credit_card,approved,false
C06202603039,U1006,2026-03-02T09:02:00,Office Cafe,4932,food,cafe,credit_card,approved,false
C05202603050,U1005,2026-03-02T09:48:00,Cafe Nova,5733,food,cafe,credit_card,approved,false
C06202603003,U1006,2026-03-02T12:03:00,Subway,8600,food,fastfood,credit_card,approved,false
C05202603015,U1005,2026-03-02T16:48:00,Style Shop,76609,shopping,fashion,credit_card,approved,false
C05202603002,U1005,2026-03-02T18:01:00,Canvas Market,43358,shopping,living,credit_card,approved,false
C05202603045,U1005,2026-03-02T18:15:00,Canvas Market,28447,shopping,living,credit_card,approved,false
C02202603029,U1002,2026-03-02T18:28:00,Market One,22001,food,groceries,credit_card,approved,false
C04202603012,U1004,2026-03-02T19:08:00,Family Mart,36211,food,groceries,credit_card,approved,false
C04202603046,U1004,2026-03-02T19:25:00,Family Mart,37996,food,groceries,credit_card,approved,false
C07202603003,U1007,2026-03-02T20:28:00,Online Class,65840,education,course,credit_card,approved,false
C06202603043,U1006,2026-03-02T20:44:00,DeliveryX,22315,food,delivery,credit_card,approved,false
C08202603027,U1008,2026-03-02T23:18:00,Night Delivery,28838,food,delivery,credit_card,approved,false
C08202603035,U1008,2026-03-03T00:06:00,Convenience Hub,8287,food,convenience_store,credit_card,approved,false
C08202603010,U1008,2026-03-03T08:09:00,Office Cafe,4420,food,cafe,credit_card,approved,false
C06202603040,U1006,2026-03-03T08:17:00,Fuel Max,69041,transport,fuel,credit_card,approved,false
C05202603008,U1005,2026-03-03T11:05:00,Brunch Atelier,25336,food,dining,credit_card,approved,false
C02202603014,U1002,2026-03-03T11:06:00,Market One,16868,food,groceries,credit_card,approved,false
C07202603009,U1007,2026-03-03T12:05:00,School Lunch,8812,food,fastfood,credit_card,approved,false
C05202603030,U1005,2026-03-03T13:41:00,Brunch Atelier,18482,food,dining,credit_card,approved,false
C02202603001,U1002,2026-03-03T17:49:00,Home Depot,28637,shopping,home,credit_card,approved,false
C02202603013,U1002,2026-03-03T18:07:00,Market One,16379,food,groceries,credit_card,approved,false
C04202603018,U1004,2026-03-03T18:25:00,Family Mart,35752,food,groceries,credit_card,approved,false
C03202603018,U1003,2026-03-03T18:47:00,Design Store,25534,shopping,fashion,credit_card,approved,false
C08202603053,U1008,2026-03-03T22:29:00,Taxi Go,22765,transport,taxi,credit_card,approved,false
C08202603049,U1008,2026-03-03T22:41:00,Taxi Go,11041,transport,taxi,credit_card,approved,false
C08202603051,U1008,2026-03-03T23:06:00,Night Delivery,21075,food,delivery,credit_card,approved,false
C04202603042,U1004,2026-03-04T08:50:00,Fuel Max,58902,transport,fuel,credit_card,approved,false
C08202603016,U1008,2026-03-04T09:11:00,Office Cafe,6863,food,cafe,credit_card,approved,false
C05202603038,U1005,2026-03-04T16:11:00,Style Shop,82058,shopping,fashion,credit_card,approved,false
C03202603040,U1003,2026-03-04T18:19:00,Bus Fare,1735,transport,public_transit,credit_card,approved,false
C07202603005,U1007,2026-03-04T18:57:00,Local Market,25053,food,groceries,credit_card,approved,false
C202603003,U1001,2026-03-04T19:02:00,Baedal,25400,food,delivery,credit_card,approved,false
C02202603012,U1002,2026-03-04T23:05:00,Taxi Go,16230,transport,taxi,credit_card,approved,false
C08202603036,U1008,2026-03-04T23:33:00,Taxi Go,21125,transport,taxi,credit_card,approved,false
C08202603002,U1008,2026-03-04T23:58:00,Bar 45,52886,leisure,bar,credit_card,approved,false
C04202603011,U1004,2026-03-05T07:17:00,Gym Pro,69000,health,fitness,credit_card,approved,false
C04202603021,U1004,2026-03-05T07:31:00,Gym Pro,69000,health,fitness,credit_card,approved,false
C04202603033,U1004,2026-03-05T08:11:00,Cafe Lane,6686,food,cafe,credit_card,approved,false
C04202603030,U1004,2026-03-05T08:30:00,Cafe Lane,5925,food,cafe,credit_card,approved,false
C202603004,U1001,2026-03-05T08:34:00,CU,5100,food,convenience_store,credit_card,approved,false
C03202603023,U1003,2026-03-05T08:37:00,Breakfast House,6665,food,fastfood,credit_card,approved,false
C05202603039,U1005,2026-03-05T10:29:00,Cafe Nova,6858,food,cafe,credit_card,approved,false
C05202603024,U1005,2026-03-05T10:51:00,Music Plus,10900,subscription,music,credit_card,approved,true
C02202603007,U1002,2026-03-05T11:42:00,Market One,27906,food,groceries,credit_card,approved,false
C05202603034,U1005,2026-03-05T15:16:00,Cafe Nova,9154,food,cafe,credit_card,approved,false
C06202603033,U1006,2026-03-05T19:26:00,Electro Mart,150789,shopping,electronics,credit_card,approved,false
C04202603049,U1004,2026-03-05T20:04:00,Cinema Box,32730,leisure,movie,credit_card,approved,false
C04202603031,U1004,2026-03-05T20:17:00,Department Store,125392,shopping,fashion,credit_card,approved,false
C02202603008,U1002,2026-03-05T20:48:00,DeliveryX,16068,food,delivery,credit_card,approved,false
C04202603026,U1004,2026-03-05T21:21:00,Cinema Box,20275,leisure,movie,credit_card,approved,false
C08202603056,U1008,2026-03-05T21:43:00,Night Delivery,30262,food,delivery,credit_card,approved,false
C06202603029,U1006,2026-03-05T22:55:00,DeliveryX,16934,food,delivery,credit_card,approved,false
C08202603014,U1008,2026-03-05T23:50:00,Taxi Go,23723,transport,taxi,credit_card,approved,false
C05202603001,U1005,2026-03-06T11:33:00,Brunch Atelier,30366,food,dining,credit_card,approved,false
C07202603012,U1007,2026-03-06T13:35:00,School Lunch,8024,food,fastfood,credit_card,approved,false
C05202603022,U1005,2026-03-06T13:59:00,Brunch Atelier,22666,food,dining,credit_card,approved,false
C07202603004,U1007,2026-03-06T18:15:00,Local Market,23780,food,groceries,credit_card,approved,false
C07202603008,U1007,2026-03-06T18:55:00,Local Market,17104,food,groceries,credit_card,approved,false
C05202603018,U1005,2026-03-06T18:56:00,Canvas Market,46169,shopping,living,credit_card,approved,false
C04202603040,U1004,2026-03-06T19:50:00,Family Mart,29075,food,groceries,credit_card,approved,false
C08202603022,U1008,2026-03-06T22:54:00,Taxi Go,9650,transport,taxi,credit_card,approved,false
C08202603005,U1008,2026-03-06T23:06:00,Convenience Hub,10669,food,convenience_store,credit_card,approved,false
C08202603032,U1008,2026-03-07T00:10:00,Convenience Hub,4272,food,convenience_store,credit_card,approved,false
C08202603008,U1008,2026-03-07T00:23:00,Convenience Hub,7660,food,convenience_store,credit_card,approved,false
C02202603037,U1002,2026-03-07T11:30:00,Market One,16781,food,groceries,credit_card,approved,false
C06202603004,U1006,2026-03-07T12:38:00,Subway,10579,food,fastfood,credit_card,approved,false
C03202603044,U1003,2026-03-07T18:09:00,Green Market,15254,food,groceries,credit_card,approved,false
C02202603017,U1002,2026-03-07T20:59:00,DeliveryX,20204,food,delivery,credit_card,approved,false
C04202603037,U1004,2026-03-07T21:17:00,Cinema Box,16960,leisure,movie,credit_card,approved,false
C08202603048,U1008,2026-03-08T07:30:00,Premium Gym,79000,health,fitness,credit_card,approved,false
C06202603020,U1006,2026-03-08T08:00:00,Office Cafe,5593,food,cafe,credit_card,approved,false
C06202603036,U1006,2026-03-08T08:21:00,Office Cafe,6400,food,cafe,credit_card,approved,false
C06202603026,U1006,2026-03-08T08:49:00,Fuel Max,80834,transport,fuel,credit_card,approved,false
C08202603057,U1008,2026-03-08T10:08:00,Office Cafe,3913,food,cafe,credit_card,approved,false
C03202603032,U1003,2026-03-08T12:10:00,Green Market,22771,food,groceries,credit_card,approved,false
C04202603035,U1004,2026-03-08T15:33:00,Department Store,105456,shopping,fashion,credit_card,approved,false
C03202603006,U1003,2026-03-08T16:10:00,Sport Mart,14598,shopping,sports,credit_card,approved,false
C07202603030,U1007,2026-03-08T17:17:00,Book Mart,14926,shopping,book,credit_card,approved,false
C04202603034,U1004,2026-03-08T19:40:00,Steak House,59750,food,dining,credit_card,approved,false
C02202603033,U1002,2026-03-08T20:07:00,Style Shop,59677,shopping,fashion,credit_card,approved,false
C202603005,U1001,2026-03-08T20:15:00,Netflix,17000,subscription,ott,credit_card,approved,true
C06202603038,U1006,2026-03-08T20:27:00,Streaming Co,17000,subscription,ott,credit_card,approved,true
C08202603046,U1008,2026-03-08T21:52:00,Bar 45,20971,leisure,bar,credit_card,approved,false
C02202603036,U1002,2026-03-08T23:41:00,Taxi Go,13121,transport,taxi,credit_card,approved,false
C08202603031,U1008,2026-03-08T23:51:00,Taxi Go,25905,transport,taxi,credit_card,approved,false
C06202603018,U1006,2026-03-09T08:43:00,Fuel Max,55913,transport,fuel,credit_card,approved,false
C202603006,U1001,2026-03-09T12:09:00,MamSt,9400,food,fastfood,credit_card,approved,false
C07202603034,U1007,2026-03-09T13:35:00,School Lunch,9502,food,fastfood,credit_card,approved,false
C07202603038,U1007,2026-03-09T19:29:00,DeliveryY,23517,food,delivery,credit_card,approved,false
C07202603013,U1007,2026-03-09T21:18:00,DeliveryY,19916,food,delivery,credit_card,approved,false
C07202603028,U1007,2026-03-10T12:59:00,School Lunch,8787,food,fastfood,credit_card,approved,false
C05202603019,U1005,2026-03-10T13:21:00,Brunch Atelier,20556,food,dining,credit_card,approved,false
C05202603036,U1005,2026-03-10T15:31:00,Cafe Nova,9019,food,cafe,credit_card,approved,false
C04202603047,U1004,2026-03-10T18:50:00,Family Mart,24826,food,groceries,credit_card,approved,false
C07202603029,U1007,2026-03-10T18:55:00,Local Market,19494,food,groceries,credit_card,approved,false
C03202603007,U1003,2026-03-10T18:57:00,Green Market,15187,food,groceries,credit_card,approved,false
C07202603018,U1007,2026-03-10T19:23:00,Local Market,20397,food,groceries,credit_card,approved,false
C05202603021,U1005,2026-03-10T19:41:00,DeliveryX,18270,food,delivery,credit_card,approved,false
C04202603002,U1004,2026-03-10T19:48:00,Family Mart,37110,food,groceries,credit_card,approved,false
C04202603017,U1004,2026-03-10T20:23:00,Department Store,120573,shopping,fashion,credit_card,approved,false
C08202603025,U1008,2026-03-10T22:16:00,Taxi Go,19556,transport,taxi,credit_card,approved,false
C08202603001,U1008,2026-03-10T22:38:00,Taxi Go,13429,transport,taxi,credit_card,approved,false
C08202603038,U1008,2026-03-10T23:21:00,Night Delivery,24833,food,delivery,credit_card,approved,false
C04202603027,U1004,2026-03-11T07:41:00,Fuel Max,93845,transport,fuel,credit_card,approved,false
C06202603009,U1006,2026-03-11T08:53:00,Office Cafe,4993,food,cafe,credit_card,approved,false
C05202603016,U1005,2026-03-11T09:17:00,Cafe Nova,7011,food,cafe,credit_card,approved,false
C06202603023,U1006,2026-03-11T09:47:00,Office Cafe,5108,food,cafe,credit_card,approved,false
C05202603017,U1005,2026-03-11T10:08:00,Cafe Nova,5246,food,cafe,credit_card,approved,false
C05202603041,U1005,2026-03-11T10:55:00,Cafe Nova,5861,food,cafe,credit_card,approved,false
C02202603025,U1002,2026-03-11T11:18:00,Market One,9258,food,groceries,credit_card,approved,false
C07202603040,U1007,2026-03-11T11:47:00,Clinic Care,29696,health,medical,credit_card,approved,false
C06202603041,U1006,2026-03-11T12:50:00,Subway,10657,food,fastfood,credit_card,approved,false
C03202603030,U1003,2026-03-11T12:56:00,Green Market,17535,food,groceries,credit_card,approved,false
C04202603038,U1004,2026-03-11T15:37:00,Cafe Lane,7632,food,cafe,credit_card,approved,false
C02202603034,U1002,2026-03-11T18:05:00,Market One,13854,food,groceries,credit_card,approved,false
C05202603035,U1005,2026-03-11T19:26:00,Photo Lab,14607,leisure,hobby,credit_card,approved,false
C06202603011,U1006,2026-03-12T07:25:00,Fuel Max,60076,transport,fuel,credit_card,approved,false
C02202603005,U1002,2026-03-12T09:45:00,Cafe Nova,8602,food,cafe,credit_card,approved,false
C07202603015,U1007,2026-03-12T12:22:00,School Lunch,8375,food,fastfood,credit_card,approved,false
C202603007,U1001,2026-03-12T18:21:00,OliveYoung,27400,shopping,health_beauty,credit_card,approved,false
C04202603024,U1004,2026-03-12T18:31:00,Family Mart,18256,food,groceries,credit_card,approved,false
C04202603006,U1004,2026-03-12T18:42:00,Family Mart,39713,food,groceries,credit_card,approved,false
C03202603004,U1003,2026-03-12T19:08:00,DeliveryY,16231,food,delivery,credit_card,approved,false
C05202603011,U1005,2026-03-12T20:32:00,Style Shop,45654,shopping,fashion,credit_card,approved,false
C08202603044,U1008,2026-03-12T22:02:00,Taxi Go,14942,transport,taxi,credit_card,approved,false
C05202603027,U1005,2026-03-13T14:56:00,Canvas Market,19570,shopping,living,credit_card,approved,false
C03202603021,U1003,2026-03-13T18:36:00,Design Store,25543,shopping,fashion,credit_card,approved,false
C07202603024,U1007,2026-03-13T19:15:00,Book Mart,21533,shopping,book,credit_card,approved,false
C06202603019,U1006,2026-03-13T21:51:00,Electro Mart,83211,shopping,electronics,credit_card,approved,false
C08202603043,U1008,2026-03-13T23:03:00,Taxi Go,22684,transport,taxi,credit_card,approved,false
C202603008,U1001,2026-03-14T08:05:00,MegaCafe,3200,food,cafe,credit_card,approved,false
C08202603019,U1008,2026-03-14T09:45:00,Office Cafe,4754,food,cafe,credit_card,approved,false
C05202603007,U1005,2026-03-14T11:43:00,Brunch Atelier,29960,food,dining,credit_card,approved,false
C03202603016,U1003,2026-03-14T18:03:00,Book Mart,17343,shopping,book,credit_card,approved,false
C03202603039,U1003,2026-03-14T18:22:00,Bus Fare,1760,transport,public_transit,credit_card,approved,false
C08202603030,U1008,2026-03-14T20:44:00,Streaming Co,17000,subscription,ott,credit_card,approved,true
C06202603024,U1006,2026-03-14T22:31:00,DeliveryX,22067,food,delivery,credit_card,approved,false
C08202603045,U1008,2026-03-14T23:43:00,Convenience Hub,6378,food,convenience_store,credit_card,approved,false
C07202603044,U1007,2026-03-15T08:33:00,Cafe Lane,7172,food,cafe,credit_card,approved,false
C03202603020,U1003,2026-03-15T08:57:00,Bus Fare,1769,transport,public_transit,credit_card,approved,false
